gvkey,datadate,fyearq,fqtr,indfmt,consol,popsrc,datafmt,tic,conm,adrrq,curcdq,datacqtr,datafqtr,actq,cheq,dlcq,dpq,epsx12,req,saleq,wcapq,xoprq,aolochy,apalchy,capxy,chechy,dvy,invchy,niy,recchy,saley,exchg,costat,prccq
007435,06/30/2012,2012,2,INDL,C,D,STD,MMM,3M CO,,USD,2012Q2,2012Q2,14088.0000,4903.0000,650.0000,321.0000,6.2000,24453.0000,7534.0000,8381.0000,5485.0000,-63.0000,150.0000,619.0000,1089.0000,820.0000,-268.0000,2292.0000,-553.0000,15020.0000,11,A,89.6000
007435,09/30/2012,2012,3,INDL,C,D,STD,MMM,3M CO,,USD,2012Q3,2012Q3,14494.0000,5018.0000,1506.0000,322.0000,6.3300,25602.0000,7497.0000,7899.0000,5497.0000,-11.0000,141.0000,977.0000,810.0000,1228.0000,-368.0000,3453.0000,-493.0000,22517.0000,11,A,92.4200
007435,12/31/2012,2012,4,INDL,C,D,STD,MMM,3M CO,,USD,2012Q4,2012Q4,13630.0000,4531.0000,1085.0000,332.0000,6.4000,25929.0000,7387.0000,7430.0000,5612.0000,-32.0000,72.0000,1484.0000,664.0000,1635.0000,-251.0000,4444.0000,-133.0000,29904.0000,11,A,92.8500
007435,03/31/2013,2013,1,INDL,C,D,STD,MMM,3M CO,,USD,2013Q1,2013Q1,13855.0000,4376.0000,1072.0000,336.0000,6.4200,26072.0000,7634.0000,7918.0000,5652.0000,-8.0000,97.0000,324.0000,45.0000,440.0000,-28.0000,1129.0000,-447.0000,7634.0000,11,A,106.3100
007435,06/30/2013,2013,2,INDL,C,D,STD,MMM,3M CO,,USD,2013Q2,2013Q2,13983.0000,4252.0000,1062.0000,335.0000,6.4800,26550.0000,7752.0000,7648.0000,5715.0000,19.0000,199.0000,718.0000,59.0000,876.0000,-167.0000,2326.0000,-628.0000,15386.0000,11,A,109.3500
007435,09/30/2013,2013,3,INDL,C,D,STD,MMM,3M CO,,USD,2013Q3,2013Q3,13282.0000,3311.0000,2244.0000,343.0000,6.6100,27602.0000,7916.0000,5843.0000,5834.0000,37.0000,-26.0000,1122.0000,-543.0000,1307.0000,-155.0000,3556.0000,-643.0000,23302.0000,11,A,119.4100
007435,12/31/2013,2013,4,INDL,C,D,STD,MMM,3M CO,,USD,2013Q4,2013Q4,12733.0000,3337.0000,1683.0000,357.0000,6.8300,28503.0000,7569.0000,5235.0000,5633.0000,41.0000,16.0000,1665.0000,-302.0000,1730.0000,-86.0000,4659.0000,-337.0000,30871.0000,11,A,140.2500
007435,03/31/2014,2014,1,INDL,C,D,STD,MMM,3M CO,,USD,2014Q1,2014Q1,12762.0000,2814.0000,2176.0000,350.0000,7.0300,29471.0000,7831.0000,5312.0000,5765.0000,-25.0000,84.0000,293.0000,-627.0000,566.0000,-131.0000,1207.0000,-347.0000,7831.0000,11,A,135.6600
007435,06/30/2014,2014,2,INDL,C,D,STD,MMM,3M CO,,USD,2014Q2,2014Q2,13193.0000,3009.0000,1650.0000,358.0000,7.2300,30170.0000,8134.0000,6153.0000,5920.0000,13.0000,57.0000,634.0000,-456.0000,1122.0000,-242.0000,2474.0000,-484.0000,15965.0000,11,A,143.2400
007435,09/30/2014,2014,3,INDL,C,D,STD,MMM,3M CO,,USD,2014Q3,2014Q3,12681.0000,2696.0000,2119.0000,350.0000,7.4300,30376.0000,8137.0000,4976.0000,5886.0000,50.0000,55.0000,1003.0000,-652.0000,1672.0000,-232.0000,3777.0000,-587.0000,24102.0000,11,A,141.6800
007435,12/31/2014,2014,4,INDL,C,D,STD,MMM,3M CO,,USD,2014Q4,2014Q4,11765.0000,2523.0000,106.0000,350.0000,7.6300,28028.0000,7719.0000,5767.0000,5707.0000,0.0000,75.0000,1493.0000,-684.0000,2216.0000,-113.0000,4956.0000,-268.0000,31821.0000,11,A,164.3200
007435,03/31/2015,2015,1,INDL,C,D,STD,MMM,3M CO,,USD,2015Q1,2015Q1,12518.0000,2809.0000,132.0000,339.0000,7.6900,28759.0000,7578.0000,7436.0000,5509.0000,0.0000,56.0000,291.0000,-106.0000,652.0000,-131.0000,1199.0000,-296.0000,7578.0000,11,A,164.9500
007435,06/30/2015,2015,2,INDL,C,D,STD,MMM,3M CO,,USD,2015Q2,2015Q2,13431.0000,3485.0000,86.0000,344.0000,7.8100,29382.0000,7686.0000,8336.0000,5502.0000,0.0000,-34.0000,661.0000,1086.0000,1298.0000,-269.0000,2499.0000,-446.0000,15264.0000,11,A,154.3000
007435,09/30/2015,2015,3,INDL,C,D,STD,MMM,3M CO,,USD,2015Q3,2015Q3,11608.0000,1758.0000,2279.0000,355.0000,7.8800,29768.0000,7712.0000,4576.0000,5481.0000,0.0000,-112.0000,1015.0000,-292.0000,1933.0000,-139.0000,3795.0000,-478.0000,22976.0000,11,A,141.7700
007435,12/31/2015,2015,4,INDL,C,D,STD,MMM,3M CO,,USD,2015Q4,2015Q4,10986.0000,1916.0000,2044.0000,397.0000,7.7200,30216.0000,7298.0000,3868.0000,5287.0000,0.0000,9.0000,1461.0000,-99.0000,2561.0000,3.0000,4833.0000,-58.0000,30274.0000,11,A,150.6400
007647,03/31/2009,2009,1,INDL,C,D,STD,BAC,BANK OF AMERICA CORP,,USD,2009Q1,2009Q1,,350637.0000,432550.0000,1098.0000,0.8200,65408.0000,45417.0000,,33557.0000,44553.0000,,531.0000,140603.0000,1097.0000,0.0000,4247.0000,,45417.0000,11,A,6.8200
007647,06/30/2009,2009,2,INDL,C,D,STD,BAC,BANK OF AMERICA CORP,,USD,2009Q2,2009Q2,,350761.0000,359875.0000,1107.0000,0.4200,67775.0000,40736.0000,,30962.0000,36668.0000,,1240.0000,107509.0000,2385.0000,0.0000,7471.0000,,86153.0000,11,A,13.2000
007647,09/30/2009,2009,3,INDL,C,D,STD,BAC,BANK OF AMERICA CORP,,USD,2009Q3,2009Q3,,363165.0000,311858.0000,1096.0000,-0.0900,70020.0000,33135.0000,,28255.0000,43852.0000,,1532.0000,119555.0000,3533.0000,0.0000,6470.0000,,119288.0000,11,A,16.9200
007647,12/31/2009,2009,4,INDL,C,D,STD,BAC,BANK OF AMERICA CORP,,USD,2009Q4,2009Q4,,335474.0000,324709.0000,1013.0000,-0.2900,65502.0000,31162.0000,,25492.0000,71774.0000,,2240.0000,88482.0000,4863.0000,0.0000,6276.0000,,150450.0000,11,A,15.0600
007647,03/31/2010,2010,1,INDL,C,D,STD,BAC,BANK OF AMERICA CORP,,USD,2010Q1,2010Q1,,362088.0000,356007.0000,1012.0000,-0.2500,62811.0000,38099.0000,,26878.0000,18608.0000,,213.0000,23455.0000,450.0000,0.0000,3182.0000,,38099.0000,11,A,17.8500
007647,06/30/2010,2010,2,INDL,C,D,STD,BAC,BANK OF AMERICA CORP,,USD,2010Q2,2010Q2,,419419.0000,380569.0000,986.0000,-0.3000,66006.0000,35372.0000,,24908.0000,37831.0000,,149.0000,29695.0000,890.0000,0.0000,6305.0000,,73471.0000,11,A,14.3700
007647,09/30/2010,2010,3,INDL,C,D,STD,BAC,BANK OF AMERICA CORP,,USD,2010Q3,2010Q3,,421880.0000,361423.0000,964.0000,-0.8100,62828.0000,32474.0000,,21341.0000,54026.0000,,471.0000,9777.0000,1339.0000,0.0000,-994.0000,,105945.0000,11,A,13.1025
007647,12/31/2010,2010,4,INDL,C,D,STD,BAC,BANK OF AMERICA CORP,,USD,2010Q4,2010Q4,,344476.0000,305321.0000,950.0000,-0.3700,60781.0000,28249.0000,,21599.0000,40057.0000,,987.0000,-12912.0000,1762.0000,0.0000,-2238.0000,,134194.0000,11,A,13.3400
007647,03/31/2011,2011,1,INDL,C,D,STD,BAC,BANK OF AMERICA CORP,,USD,2011Q1,2011Q1,,355305.0000,318845.0000,892.0000,-0.4800,62935.0000,32620.0000,,21520.0000,-14176.0000,,352.0000,-10885.0000,415.0000,0.0000,2049.0000,,32620.0000,11,A,13.3300
007647,06/30/2011,2011,2,INDL,C,D,STD,BAC,BANK OF AMERICA CORP,,USD,2011Q2,2011Q2,,374999.0000,290153.0000,877.0000,-1.6600,54047.0000,32286.0000,,20066.0000,33612.0000,,489.0000,11100.0000,818.0000,0.0000,-6777.0000,,64906.0000,11,A,10.9600
007647,09/30/2011,2011,3,INDL,C,D,STD,BAC,BANK OF AMERICA CORP,,USD,2011Q3,2011Q3,,351193.0000,281985.0000,871.0000,-0.3100,56971.0000,33816.0000,,19434.0000,28173.0000,,742.0000,-25562.0000,1263.0000,0.0000,-545.0000,,98722.0000,11,A,6.1200
007647,12/31/2011,2011,4,INDL,C,D,STD,BAC,BANK OF AMERICA CORP,,USD,2011Q4,2011Q4,,357289.0000,250562.0000,845.0000,0.0100,55083.0000,31191.0000,,18063.0000,52336.0000,,1307.0000,11675.0000,1738.0000,0.0000,1446.0000,,129913.0000,11,A,5.5600
007647,03/31/2012,2012,1,INDL,C,D,STD,BAC,BANK OF AMERICA CORP,,USD,2012Q1,2012Q1,,375055.0000,297745.0000,787.0000,-0.1400,55738.0000,26893.0000,,18974.0000,-26199.0000,,,8690.0000,483.0000,0.0000,653.0000,,26893.0000,11,A,9.5700
007647,06/30/2012,2012,2,INDL,C,D,STD,BAC,BANK OF AMERICA CORP,,USD,2012Q2,2012Q2,,372183.0000,324933.0000,763.0000,0.9600,59212.0000,26412.0000,,16609.0000,-8375.0000,,,3615.0000,966.0000,0.0000,3116.0000,,53305.0000,11,A,8.1800
007647,09/30/2012,2012,3,INDL,C,D,STD,BAC,BANK OF AMERICA CORP,,USD,2012Q3,2012Q3,,356399.0000,309191.0000,752.0000,0.3700,61772.0000,24466.0000,,15964.0000,-4807.0000,,146.0000,-13687.0000,1437.0000,0.0000,3456.0000,,77771.0000,11,A,8.8300
007647,12/31/2012,2012,4,INDL,C,D,STD,BAC,BANK OF AMERICA CORP,,USD,2012Q4,2012Q4,,349370.0000,323990.0000,736.0000,0.2600,60046.0000,21937.0000,,15853.0000,-37494.0000,,,-9350.0000,1909.0000,0.0000,4188.0000,,99708.0000,11,A,11.6100
007647,03/31/2013,2013,1,INDL,C,D,STD,BAC,BANK OF AMERICA CORP,,USD,2013Q1,2013Q1,,334343.0000,290297.0000,687.0000,0.3200,60356.0000,26634.0000,,16745.0000,19142.0000,,,-9772.0000,482.0000,1206.0000,1483.0000,,26634.0000,11,A,12.1800
007647,06/30/2013,2013,2,INDL,C,D,STD,BAC,BANK OF AMERICA CORP,,USD,2013Q2,2013Q2,,335912.0000,279079.0000,676.0000,0.4600,59599.0000,26003.0000,,14659.0000,56904.0000,,98.0000,-11924.0000,954.0000,3743.0000,5495.0000,,52637.0000,11,A,12.8600
007647,09/30/2013,2013,3,INDL,C,D,STD,BAC,BANK OF AMERICA CORP,,USD,2013Q3,2013Q3,,347689.0000,267043.0000,658.0000,0.6700,62596.0000,24646.0000,,13356.0000,55159.0000,,353.0000,10481.0000,1316.0000,6988.0000,7992.0000,,77283.0000,11,A,13.8000
007647,12/31/2013,2013,4,INDL,C,D,STD,BAC,BANK OF AMERICA CORP,,USD,2013Q4,2013Q4,,333190.0000,244105.0000,662.0000,0.9400,64040.0000,24414.0000,,12891.0000,56105.0000,,521.0000,20570.0000,1677.0000,12019.0000,11431.0000,,101697.0000,11,A,15.5700
007647,03/31/2014,2014,1,INDL,C,D,STD,BAC,BANK OF AMERICA CORP,,USD,2014Q1,2014Q1,,379737.0000,254517.0000,629.0000,0.7900,64840.0000,25416.0000,,15269.0000,23554.0000,,266.0000,20323.0000,344.0000,-1998.0000,-276.0000,,25416.0000,11,A,17.2000
007647,06/30/2014,2014,2,INDL,C,D,STD,BAC,BANK OF AMERICA CORP,,USD,2014Q2,2014Q2,,390994.0000,263702.0000,626.0000,0.6500,69097.0000,24675.0000,,13258.0000,21312.0000,,451.0000,21577.0000,704.0000,557.0000,2015.0000,,50091.0000,11,A,15.3700
007647,09/30/2014,2014,3,INDL,C,D,STD,BAC,BANK OF AMERICA CORP,,USD,2014Q3,2014Q3,,359828.0000,251200.0000,625.0000,0.4000,67696.0000,23848.0000,,12898.0000,19950.0000,,684.0000,-2663.0000,1469.0000,806.0000,1783.0000,,73939.0000,11,A,17.0500
007647,12/31/2014,2014,4,INDL,C,D,STD,BAC,BANK OF AMERICA CORP,,USD,2014Q4,2014Q4,,337922.0000,232449.0000,642.0000,0.3600,70704.0000,21242.0000,,11956.0000,18703.0000,,1160.0000,7267.0000,2306.0000,-1585.0000,4833.0000,,95181.0000,11,A,17.8900
007647,03/31/2015,2015,1,INDL,C,D,STD,BAC,BANK OF AMERICA CORP,,USD,2015Q1,2015Q1,,376669.0000,237028.0000,608.0000,0.6700,74505.0000,23426.0000,,14430.0000,-9354.0000,,179.0000,23954.0000,846.0000,626.0000,3097.0000,,23426.0000,11,A,15.3900
007647,06/30/2015,2015,2,INDL,C,D,STD,BAC,BANK OF AMERICA CORP,,USD,2015Q2,2015Q2,,371413.0000,252927.0000,603.0000,0.9100,76748.0000,24121.0000,,12841.0000,-27240.0000,,437.0000,24925.0000,1763.0000,2246.0000,7933.0000,,47547.0000,11,A,17.0200
007647,09/30/2015,2015,3,INDL,C,D,STD,BAC,BANK OF AMERICA CORP,,USD,2015Q3,2015Q3,,383592.0000,233756.0000,595.0000,1.3500,81791.0000,23488.0000,,12658.0000,5447.0000,,679.0000,31837.0000,2724.0000,-2620.0000,12552.0000,,71035.0000,11,A,15.5800
007647,12/31/2015,2015,4,INDL,C,D,STD,BAC,BANK OF AMERICA CORP,,USD,2015Q4,2015Q4,,359579.0000,202389.0000,583.0000,1.3800,82890.0000,22479.0000,,12781.0000,6480.0000,,,20764.0000,3574.0000,-2471.0000,15836.0000,,93514.0000,11,A,16.8300
007906,02/28/2009,2008,3,INDL,C,D,STD,NKE,NIKE INC  -CL B,,USD,2009Q1,2008Q3,8998.6000,2604.2000,363.1000,90.0000,3.3600,5422.8000,4440.8000,6140.4000,3754.4000,-439.4000,,335.3000,-241.8000,345.6000,-182.5000,1145.3000,-373.8000,14463.1000,11,A,41.5300
007906,05/31/2009,2008,4,INDL,C,D,STD,NKE,NIKE INC  -CL B,,USD,2009Q2,2008Q4,9734.0000,3455.1000,374.9000,93.2000,3.0700,5818.9000,4713.0000,6457.0000,3970.3000,-205.9000,,455.7000,157.2000,466.7000,32.2000,1486.7000,-238.0000,19176.1000,11,A,57.0500
007906,08/31/2009,2009,1,INDL,C,D,STD,NKE,NIKE INC  -CL B,,USD,2009Q3,2009Q1,9606.9000,3629.8000,101.8000,82.7000,3.0700,6072.0000,4798.5000,6754.1000,4046.4000,-146.4000,,80.5000,-30.5000,121.4000,94.6000,513.0000,93.5000,4798.5000,11,A,55.3900
007906,11/30/2009,2009,2,INDL,C,D,STD,NKE,NIKE INC  -CL B,,USD,2009Q4,2009Q2,9765.6000,4010.0000,110.7000,83.0000,3.0300,6035.2000,4405.6000,6967.3000,3840.5000,-356.2000,,172.6000,-255.9000,243.1000,251.7000,888.4000,284.7000,9204.1000,11,A,64.8900
007906,02/28/2010,2009,3,INDL,C,D,STD,NKE,NIKE INC  -CL B,,USD,2010Q1,2009Q3,10088.0000,4038.9000,116.3000,84.7000,3.5500,6153.5000,4733.0000,7241.3000,3994.1000,-273.5000,,240.1000,-65.9000,374.7000,214.9000,1384.8000,89.0000,13937.1000,11,A,67.6000
007906,05/31/2010,2009,4,INDL,C,D,STD,NKE,NIKE INC  -CL B,,USD,2010Q2,2009Q4,10959.2000,5145.9000,146.0000,86.8000,3.9300,6310.3000,5076.9000,7595.0000,4321.8000,228.4000,,335.1000,788.0000,505.4000,284.6000,1906.7000,181.7000,19014.0000,11,A,72.3800
007906,08/31/2010,2010,1,INDL,C,D,STD,NKE,NIKE INC  -CL B,,USD,2010Q3,2010Q1,10531.0000,4688.0000,241.0000,81.0000,4.0400,6149.0000,5175.0000,7389.0000,4333.0000,-230.0000,,89.0000,-1069.0000,131.0000,-118.0000,559.0000,-82.0000,5175.0000,11,A,70.0000
007906,11/30/2010,2010,2,INDL,C,D,STD,NKE,NIKE INC  -CL B,,USD,2010Q4,2010Q2,10916.0000,4789.0000,260.0000,87.0000,4.2200,6194.0000,4842.0000,7668.0000,4173.0000,-303.0000,,191.0000,-1311.0000,260.0000,-252.0000,1016.0000,-36.0000,10017.0000,11,A,86.1300
007906,02/28/2011,2010,3,INDL,C,D,STD,NKE,NIKE INC  -CL B,,USD,2011Q1,2010Q3,10785.0000,4465.0000,337.0000,92.0000,4.3000,6060.0000,5079.0000,7443.0000,4297.0000,-268.0000,,303.0000,-947.0000,408.0000,-399.0000,1539.0000,-170.0000,15096.0000,11,A,89.0300
007906,05/31/2011,2010,4,INDL,C,D,STD,NKE,NIKE INC  -CL B,,USD,2011Q2,2010Q4,11297.0000,4538.0000,387.0000,91.0000,4.4800,5896.0000,5766.0000,7339.0000,4893.0000,116.0000,,432.0000,-1124.0000,555.0000,-551.0000,2133.0000,-273.0000,20862.0000,11,A,84.4500
007906,08/31/2011,2011,1,INDL,C,D,STD,NKE,NIKE INC  -CL B,,USD,2011Q3,2011Q1,11039.0000,3700.0000,280.0000,89.0000,4.7500,5758.0000,5893.0000,7279.0000,4916.0000,-159.0000,,114.0000,-347.0000,145.0000,-398.0000,645.0000,-141.0000,5893.0000,11,A,86.6500
007906,11/30/2011,2011,2,INDL,C,D,STD,NKE,NIKE INC  -CL B,,USD,2011Q4,2011Q2,10725.0000,3365.0000,237.0000,96.0000,4.8400,5505.0000,5546.0000,7162.0000,4805.0000,-129.0000,,259.0000,-26.0000,289.0000,-555.0000,1114.0000,-91.0000,11439.0000,11,A,96.1800
007906,02/29/2012,2011,3,INDL,C,D,STD,NKE,NIKE INC  -CL B,,USD,2012Q1,2011Q3,10932.0000,3197.0000,140.0000,98.0000,4.9900,5690.0000,5656.0000,7522.0000,4781.0000,-233.0000,,379.0000,66.0000,454.0000,-691.0000,1674.0000,-233.0000,17095.0000,11,A,107.9200
007906,05/31/2012,2011,4,INDL,C,D,STD,NKE,NIKE INC  -CL B,,USD,2012Q2,2011Q4,11531.0000,3757.0000,157.0000,104.0000,4.9400,5737.0000,6236.0000,7666.0000,5359.0000,329.0000,,597.0000,362.0000,619.0000,-805.0000,2223.0000,-323.0000,23331.0000,11,A,108.1800
007906,08/31/2012,2012,1,INDL,C,D,STD,NKE,NIKE INC  -CL B,,USD,2012Q3,2012Q1,11136.0000,3267.0000,138.0000,108.0000,4.8000,5326.0000,6474.0000,7360.0000,5597.0000,-49.0000,,107.0000,-152.0000,165.0000,-17.0000,567.0000,-123.0000,6474.0000,11,A,97.3600
007906,11/30/2012,2012,2,INDL,C,D,STD,NKE,NIKE INC  -CL B,,USD,2012Q4,2012Q2,11435.0000,3525.0000,158.0000,110.0000,4.9100,5167.0000,5955.0000,7636.0000,5151.0000,-94.0000,,250.0000,-26.0000,327.0000,-41.0000,951.0000,22.0000,12429.0000,11,A,97.4800
007906,02/28/2013,2012,3,INDL,C,D,STD,NKE,NIKE INC  -CL B,,USD,2013Q1,2012Q3,11789.0000,4042.0000,160.0000,114.0000,2.5800,5687.0000,6187.0000,8289.0000,5200.0000,-425.0000,,401.0000,240.0000,515.0000,-69.0000,1817.0000,38.0000,18616.0000,11,A,54.4600
007906,05/31/2013,2012,4,INDL,C,D,STD,NKE,NIKE INC  -CL B,,USD,2013Q2,2012Q4,13626.0000,5965.0000,201.0000,120.0000,2.7500,5969.0000,6697.0000,9700.0000,5659.0000,13.0000,,636.0000,1020.0000,703.0000,-197.0000,2485.0000,142.0000,25313.0000,11,A,61.6600
007906,08/31/2013,2013,1,INDL,C,D,STD,NKE,NIKE INC  -CL B,,USD,2013Q3,2013Q1,13618.0000,5678.0000,168.0000,122.0000,2.9800,5939.0000,6971.0000,9755.0000,5775.0000,-237.0000,,215.0000,-401.0000,188.0000,-63.0000,779.0000,-102.0000,6971.0000,11,A,62.8200
007906,11/30/2013,2013,2,INDL,C,D,STD,NKE,NIKE INC  -CL B,,USD,2013Q4,2013Q2,13607.0000,5287.0000,187.0000,124.0000,3.0000,5775.0000,6431.0000,9756.0000,5572.0000,-430.0000,,428.0000,-1251.0000,375.0000,-280.0000,1313.0000,-89.0000,13402.0000,11,A,79.1400
007906,02/28/2014,2013,3,INDL,C,D,STD,NKE,NIKE INC  -CL B,,USD,2014Q1,2013Q3,13410.0000,5029.0000,126.0000,132.0000,3.0300,5407.0000,6972.0000,9456.0000,5906.0000,-276.0000,,670.0000,-1473.0000,587.0000,-343.0000,1995.0000,-255.0000,20374.0000,11,A,78.3000
007906,05/31/2014,2013,4,INDL,C,D,STD,NKE,NIKE INC  -CL B,,USD,2014Q2,2013Q4,13696.0000,5142.0000,210.0000,140.0000,3.0500,4956.0000,7425.0000,8669.0000,6348.0000,315.0000,,880.0000,-1117.0000,799.0000,-505.0000,2693.0000,-298.0000,27799.0000,11,A,76.9100
007906,08/31/2014,2014,1,INDL,C,D,STD,NKE,NIKE INC  -CL B,,USD,2014Q3,2014Q1,13540.0000,4579.0000,152.0000,147.0000,3.2800,5032.0000,7982.0000,8727.0000,6594.0000,-251.0000,,262.0000,83.0000,209.0000,-111.0000,962.0000,-203.0000,7982.0000,11,A,78.5500
007906,11/30/2014,2014,2,INDL,C,D,STD,NKE,NIKE INC  -CL B,,USD,2014Q4,2014Q2,14033.0000,4713.0000,203.0000,154.0000,3.4400,5322.0000,7380.0000,9096.0000,6337.0000,-275.0000,,487.0000,53.0000,416.0000,-318.0000,1617.0000,-177.0000,15362.0000,11,A,99.2900
007906,02/28/2015,2014,3,INDL,C,D,STD,NKE,NIKE INC  -CL B,,USD,2015Q1,2014Q3,15207.0000,5361.0000,169.0000,152.0000,3.5900,5848.0000,7460.0000,9621.0000,6261.0000,474.0000,,723.0000,795.0000,658.0000,-510.0000,2408.0000,-109.0000,22822.0000,11,A,97.1200
007906,05/31/2015,2014,4,INDL,C,D,STD,NKE,NIKE INC  -CL B,,USD,2015Q2,2014Q4,15976.0000,5924.0000,183.0000,153.0000,3.8000,5931.0000,7779.0000,9642.0000,6628.0000,1093.0000,,963.0000,1632.0000,899.0000,-621.0000,3273.0000,-216.0000,30601.0000,11,A,101.6700
007906,08/31/2015,2015,1,INDL,C,D,STD,NKE,NIKE INC  -CL B,,USD,2015Q3,2015Q1,15238.0000,5408.0000,129.0000,154.0000,4.0700,5862.0000,8414.0000,9962.0000,6842.0000,-860.0000,,327.0000,-606.0000,240.0000,-100.0000,1179.0000,52.0000,8414.0000,11,A,111.7500
007906,11/30/2015,2015,2,INDL,C,D,STD,NKE,NIKE INC  -CL B,,USD,2015Q4,2015Q2,16755.0000,6116.0000,104.0000,160.0000,4.2300,5994.0000,7686.0000,11244.0000,6585.0000,-908.0000,,615.0000,-1.0000,479.0000,-354.0000,1964.0000,-139.0000,16100.0000,11,A,132.2800
008007,03/31/2009,2009,1,INDL,C,D,STD,WFC,WELLS FARGO & CO,,USD,2009Q1,2009Q1,,40811.0000,72084.0000,981.0000,0.7400,33325.0000,23954.0000,,15472.0000,20011.0000,-767.0000,0.0000,-1577.0000,2066.0000,-16912.0000,3045.0000,674.0000,23954.0000,11,A,14.2400
008007,06/30/2009,2009,2,INDL,C,D,STD,WFC,WELLS FARGO & CO,,USD,2009Q2,2009Q2,,35579.0000,55483.0000,559.0000,0.7900,38575.0000,25044.0000,,15706.0000,19107.0000,-631.0000,0.0000,-3131.0000,2710.0000,-18063.0000,6217.0000,284.0000,48998.0000,11,A,24.2600
008007,09/30/2009,2009,3,INDL,C,D,STD,WFC,WELLS FARGO & CO,,USD,2009Q3,2009Q3,,33544.0000,30800.0000,897.0000,0.8600,45573.0000,24750.0000,,16249.0000,6842.0000,-1157.0000,0.0000,-6530.0000,3507.0000,-13381.0000,9452.0000,948.0000,73748.0000,11,A,28.1800
008007,12/31/2009,2009,4,INDL,C,D,STD,WFC,WELLS FARGO & CO,,USD,2009Q4,2009Q4,,66790.0000,38966.0000,404.0000,1.7600,44572.0000,24888.0000,,16291.0000,1059.0000,-1028.0000,0.0000,3317.0000,4303.0000,-14176.0000,12275.0000,-293.0000,98636.0000,11,A,26.9900
008007,03/31/2010,2010,1,INDL,C,D,STD,WFC,WELLS FARGO & CO,,USD,2010Q1,2010Q1,,70493.0000,46333.0000,713.0000,1.6800,47723.0000,23526.0000,,15510.0000,-9589.0000,-142.0000,0.0000,-10779.0000,511.0000,7650.0000,2547.0000,690.0000,23526.0000,11,A,31.1200
008007,06/30/2010,2010,2,INDL,C,D,STD,WFC,WELLS FARGO & CO,,USD,2010Q2,2010Q2,,91469.0000,45187.0000,622.0000,1.6500,50970.0000,23417.0000,,14194.0000,-16995.0000,-56.0000,0.0000,-9509.0000,889.0000,10131.0000,5609.0000,727.0000,46943.0000,11,A,25.6000
008007,09/30/2010,2010,3,INDL,C,D,STD,WFC,WELLS FARGO & CO,,USD,2010Q3,2010Q3,,72550.0000,50715.0000,167.0000,1.6900,54455.0000,22906.0000,,13608.0000,-15821.0000,-238.0000,0.0000,-11079.0000,1403.0000,4407.0000,8948.0000,771.0000,69849.0000,11,A,25.1150
008007,12/31/2010,2010,4,INDL,C,D,STD,WFC,WELLS FARGO & CO,,USD,2010Q4,2010Q4,,94357.0000,55401.0000,422.0000,2.2300,56656.0000,23400.0000,,13358.0000,-9004.0000,-268.0000,0.0000,-11036.0000,1782.0000,-9088.0000,12362.0000,1051.0000,93249.0000,11,A,30.9900
008007,03/31/2011,2011,1,INDL,C,D,STD,WFC,WELLS FARGO & CO,,USD,2011Q1,2011Q1,,110019.0000,54737.0000,477.0000,2.4500,59876.0000,22150.0000,,12608.0000,2693.0000,14.0000,0.0000,934.0000,885.0000,8861.0000,3759.0000,-156.0000,22150.0000,11,A,31.7100
008007,06/30/2011,2011,2,INDL,C,D,STD,WFC,WELLS FARGO & CO,,USD,2011Q2,2011Q2,,112465.0000,53881.0000,491.0000,2.6000,63364.0000,22092.0000,,11740.0000,5877.0000,-43.0000,0.0000,8015.0000,1673.0000,8136.0000,7707.0000,-114.0000,44242.0000,11,A,28.0600
008007,09/30/2011,2011,3,INDL,C,D,STD,WFC,WELLS FARGO & CO,,USD,2011Q3,2011Q3,,108118.0000,50775.0000,515.0000,2.7300,64963.0000,21264.0000,,11300.0000,15827.0000,-125.0000,0.0000,2270.0000,2596.0000,-3851.0000,11762.0000,-277.0000,65506.0000,11,A,24.1200
008007,12/31/2011,2011,4,INDL,C,D,STD,WFC,WELLS FARGO & CO,,USD,2011Q4,2011Q4,,62612.0000,49091.0000,725.0000,2.8500,67592.0000,21938.0000,,11861.0000,26620.0000,-362.0000,0.0000,3396.0000,3381.0000,-46470.0000,15869.0000,-401.0000,87444.0000,11,A,27.5600
008007,03/31/2012,2012,1,INDL,C,D,STD,WFC,WELLS FARGO & CO,,USD,2012Q1,2012Q1,,89536.0000,50964.0000,649.0000,2.9300,71455.0000,23003.0000,,12249.0000,42426.0000,184.0000,0.0000,-2440.0000,1451.0000,-31414.0000,4248.0000,-113.0000,23003.0000,11,A,34.1400
008007,06/30/2012,2012,2,INDL,C,D,STD,WFC,WELLS FARGO & CO,,USD,2012Q2,2012Q2,,90215.0000,56023.0000,735.0000,3.0600,75085.0000,22606.0000,,11382.0000,61851.0000,,0.0000,-2629.0000,2775.0000,-41260.0000,8870.0000,40.0000,45609.0000,11,A,33.4400
008007,09/30/2012,2012,3,INDL,C,D,STD,WFC,WELLS FARGO & CO,,USD,2012Q3,2012Q3,,115839.0000,51957.0000,699.0000,3.2200,80429.0000,22476.0000,,11170.0000,81369.0000,,0.0000,-2454.0000,4226.0000,-53257.0000,13807.0000,-3.0000,68085.0000,11,A,34.5300
